condition_id,group_id,current_A,speed_cm_min,frequency_Hz,amplitude_mm,cooling_s,layer,width_mm,height_mm,factor,x_variable,x_value,source_file,source_row
Weaving frequency_3.1667,80.000_26.000_3.167_3.000,80.0,26.0,3.1667,3.0,60.0,5,10.3022,2.4498,Weaving frequency,Weaving frequency (Hz),3.1667,layer_partial.csv,616
Weaving frequency_3.25,80.000_26.000_3.250_3.000,80.0,26.0,3.25,3.0,60.0,5,10.3114,2.4349,Weaving frequency,Weaving frequency (Hz),3.25,layer_partial.csv,617
Weaving frequency_3.3333,80.000_26.000_3.333_3.000,80.0,26.0,3.3333,3.0,60.0,5,10.3046,2.428,Weaving frequency,Weaving frequency (Hz),3.3333,layer_partial.csv,618
Weaving frequency_3.4167,80.000_26.000_3.417_3.000,80.0,26.0,3.4167,3.0,60.0,5,10.2995,2.3993,Weaving frequency,Weaving frequency (Hz),3.4167,layer_partial.csv,619
Weaving frequency_3.5,80.000_26.000_3.500_3.000,80.0,26.0,3.5,3.0,60.0,5,10.3148,2.3983,Weaving frequency,Weaving frequency (Hz),3.5,layer_partial.csv,620
Weaving frequency_3.5833,80.000_26.000_3.583_3.000,80.0,26.0,3.5833,3.0,60.0,5,10.3058,2.3654,Weaving frequency,Weaving frequency (Hz),3.5833,layer_partial.csv,621
Weaving frequency_3.6667,80.000_26.000_3.667_3.000,80.0,26.0,3.6667,3.0,60.0,5,10.312,2.3653,Weaving frequency,Weaving frequency (Hz),3.6667,layer_partial.csv,622
Weaving frequency_3.75,80.000_26.000_3.750_3.000,80.0,26.0,3.75,3.0,60.0,5,10.3227,2.34,Weaving frequency,Weaving frequency (Hz),3.75,layer_partial.csv,623
Weaving frequency_3.8333,80.000_26.000_3.833_3.000,80.0,26.0,3.8333,3.0,60.0,5,10.3246,2.3334,Weaving frequency,Weaving frequency (Hz),3.8333,layer_partial.csv,624
Weaving frequency_3.9167,80.000_26.000_3.917_3.000,80.0,26.0,3.9167,3.0,60.0,5,10.3354,2.3132,Weaving frequency,Weaving frequency (Hz),3.9167,layer_partial.csv,625
Weaving frequency_4.0,80.000_26.000_4.000_3.000,80.0,26.0,4.0,3.0,60.0,5,10.3315,2.304,Weaving frequency,Weaving frequency (Hz),4.0,layer_partial.csv,626
Weaving frequency_2.0,80.000_26.000_2.000_3.000,80.0,26.0,2.0,3.0,60.0,6,10.1599,2.6241,Weaving frequency,Weaving frequency (Hz),2.0,layer_partial.csv,627
Weaving frequency_2.0833,80.000_26.000_2.083_3.000,80.0,26.0,2.0833,3.0,60.0,6,10.1928,2.6225,Weaving frequency,Weaving frequency (Hz),2.0833,layer_partial.csv,628
Weaving frequency_2.1667,80.000_26.000_2.167_3.000,80.0,26.0,2.1667,3.0,60.0,6,10.2128,2.6081,Weaving frequency,Weaving frequency (Hz),2.1667,layer_partial.csv,629
Weaving frequency_2.25,80.000_26.000_2.250_3.000,80.0,26.0,2.25,3.0,60.0,6,10.2342,2.605,Weaving frequency,Weaving frequency (Hz),2.25,layer_partial.csv,630
Weaving frequency_2.3333,80.000_26.000_2.333_3.000,80.0,26.0,2.3333,3.0,60.0,6,10.2445,2.5668,Weaving frequency,Weaving frequency (Hz),2.3333,layer_partial.csv,631
Weaving frequency_2.4167,80.000_26.000_2.417_3.000,80.0,26.0,2.4167,3.0,60.0,6,10.2511,2.5742,Weaving frequency,Weaving frequency (Hz),2.4167,layer_partial.csv,632
Weaving frequency_2.5,80.000_26.000_2.500_3.000,80.0,26.0,2.5,3.0,60.0,6,10.2629,2.5614,Weaving frequency,Weaving frequency (Hz),2.5,layer_partial.csv,633
Weaving frequency_2.5833,80.000_26.000_2.583_3.000,80.0,26.0,2.5833,3.0,60.0,6,10.2867,2.5499,Weaving frequency,Weaving frequency (Hz),2.5833,layer_partial.csv,634
Weaving frequency_2.6667,80.000_26.000_2.667_3.000,80.0,26.0,2.6667,3.0,60.0,6,10.2938,2.5204,Weaving frequency,Weaving frequency (Hz),2.6667,layer_partial.csv,635
Weaving frequency_2.75,80.000_26.000_2.750_3.000,80.0,26.0,2.75,3.0,60.0,6,10.2893,2.5147,Weaving frequency,Weaving frequency (Hz),2.75,layer_partial.csv,636
Weaving frequency_2.8333,80.000_26.000_2.833_3.000,80.0,26.0,2.8333,3.0,60.0,6,10.31,2.4875,Weaving frequency,Weaving frequency (Hz),2.8333,layer_partial.csv,637
Weaving frequency_2.9167,80.000_26.000_2.917_3.000,80.0,26.0,2.9167,3.0,60.0,6,10.2989,2.4686,Weaving frequency,Weaving frequency (Hz),2.9167,layer_partial.csv,638
Weaving frequency_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,6,10.327,2.4589,Weaving frequency,Weaving frequency (Hz),3.0,layer_partial.csv,639
Weaving frequency_3.0833,80.000_26.000_3.083_3.000,80.0,26.0,3.0833,3.0,60.0,6,10.3179,2.4544,Weaving frequency,Weaving frequency (Hz),3.0833,layer_partial.csv,640
Weaving frequency_3.1667,80.000_26.000_3.167_3.000,80.0,26.0,3.1667,3.0,60.0,6,10.3284,2.4203,Weaving frequency,Weaving frequency (Hz),3.1667,layer_partial.csv,641
Weaving frequency_3.25,80.000_26.000_3.250_3.000,80.0,26.0,3.25,3.0,60.0,6,10.332,2.4162,Weaving frequency,Weaving frequency (Hz),3.25,layer_partial.csv,642
Weaving frequency_3.3333,80.000_26.000_3.333_3.000,80.0,26.0,3.3333,3.0,60.0,6,10.3271,2.4118,Weaving frequency,Weaving frequency (Hz),3.3333,layer_partial.csv,643
Weaving frequency_3.4167,80.000_26.000_3.417_3.000,80.0,26.0,3.4167,3.0,60.0,6,10.3373,2.3791,Weaving frequency,Weaving frequency (Hz),3.4167,layer_partial.csv,644
Weaving frequency_3.5,80.000_26.000_3.500_3.000,80.0,26.0,3.5,3.0,60.0,6,10.3493,2.3703,Weaving frequency,Weaving frequency (Hz),3.5,layer_partial.csv,645
Weaving frequency_3.5833,80.000_26.000_3.583_3.000,80.0,26.0,3.5833,3.0,60.0,6,10.3575,2.3526,Weaving frequency,Weaving frequency (Hz),3.5833,layer_partial.csv,646
Weaving frequency_3.6667,80.000_26.000_3.667_3.000,80.0,26.0,3.6667,3.0,60.0,6,10.3509,2.334,Weaving frequency,Weaving frequency (Hz),3.6667,layer_partial.csv,647
Weaving frequency_3.75,80.000_26.000_3.750_3.000,80.0,26.0,3.75,3.0,60.0,6,10.3528,2.3364,Weaving frequency,Weaving frequency (Hz),3.75,layer_partial.csv,648
Weaving frequency_3.8333,80.000_26.000_3.833_3.000,80.0,26.0,3.8333,3.0,60.0,6,10.3625,2.3091,Weaving frequency,Weaving frequency (Hz),3.8333,layer_partial.csv,649
Weaving frequency_3.9167,80.000_26.000_3.917_3.000,80.0,26.0,3.9167,3.0,60.0,6,10.3522,2.3017,Weaving frequency,Weaving frequency (Hz),3.9167,layer_partial.csv,650
Weaving frequency_4.0,80.000_26.000_4.000_3.000,80.0,26.0,4.0,3.0,60.0,6,10.3526,2.2852,Weaving frequency,Weaving frequency (Hz),4.0,layer_partial.csv,651
Weaving frequency_2.0,80.000_26.000_2.000_3.000,80.0,26.0,2.0,3.0,60.0,7,10.2217,2.6175,Weaving frequency,Weaving frequency (Hz),2.0,layer_partial.csv,652
Weaving frequency_2.0833,80.000_26.000_2.083_3.000,80.0,26.0,2.0833,3.0,60.0,7,10.2337,2.6105,Weaving frequency,Weaving frequency (Hz),2.0833,layer_partial.csv,653
Weaving frequency_2.1667,80.000_26.000_2.167_3.000,80.0,26.0,2.1667,3.0,60.0,7,10.2469,2.5902,Weaving frequency,Weaving frequency (Hz),2.1667,layer_partial.csv,654
Weaving frequency_2.25,80.000_26.000_2.250_3.000,80.0,26.0,2.25,3.0,60.0,7,10.2599,2.5708,Weaving frequency,Weaving frequency (Hz),2.25,layer_partial.csv,655
Weaving frequency_2.3333,80.000_26.000_2.333_3.000,80.0,26.0,2.3333,3.0,60.0,7,10.2734,2.556,Weaving frequency,Weaving frequency (Hz),2.3333,layer_partial.csv,656
Weaving frequency_2.4167,80.000_26.000_2.417_3.000,80.0,26.0,2.4167,3.0,60.0,7,10.2916,2.5482,Weaving frequency,Weaving frequency (Hz),2.4167,layer_partial.csv,657
Weaving frequency_2.5,80.000_26.000_2.500_3.000,80.0,26.0,2.5,3.0,60.0,7,10.3204,2.5353,Weaving frequency,Weaving frequency (Hz),2.5,layer_partial.csv,658
Weaving frequency_2.5833,80.000_26.000_2.583_3.000,80.0,26.0,2.5833,3.0,60.0,7,10.3263,2.5176,Weaving frequency,Weaving frequency (Hz),2.5833,layer_partial.csv,659
Weaving frequency_2.6667,80.000_26.000_2.667_3.000,80.0,26.0,2.6667,3.0,60.0,7,10.3268,2.5102,Weaving frequency,Weaving frequency (Hz),2.6667,layer_partial.csv,660
Weaving frequency_2.75,80.000_26.000_2.750_3.000,80.0,26.0,2.75,3.0,60.0,7,10.3453,2.4955,Weaving frequency,Weaving frequency (Hz),2.75,layer_partial.csv,661
Weaving frequency_2.8333,80.000_26.000_2.833_3.000,80.0,26.0,2.8333,3.0,60.0,7,10.3407,2.4741,Weaving frequency,Weaving frequency (Hz),2.8333,layer_partial.csv,662
Weaving frequency_2.9167,80.000_26.000_2.917_3.000,80.0,26.0,2.9167,3.0,60.0,7,10.3535,2.4592,Weaving frequency,Weaving frequency (Hz),2.9167,layer_partial.csv,663
Weaving frequency_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,7,10.3556,2.4393,Weaving frequency,Weaving frequency (Hz),3.0,layer_partial.csv,664
Weaving frequency_3.0833,80.000_26.000_3.083_3.000,80.0,26.0,3.0833,3.0,60.0,7,10.3676,2.4359,Weaving frequency,Weaving frequency (Hz),3.0833,layer_partial.csv,665
Weaving frequency_3.1667,80.000_26.000_3.167_3.000,80.0,26.0,3.1667,3.0,60.0,7,10.3695,2.4185,Weaving frequency,Weaving frequency (Hz),3.1667,layer_partial.csv,666
Weaving frequency_3.25,80.000_26.000_3.250_3.000,80.0,26.0,3.25,3.0,60.0,7,10.3892,2.4034,Weaving frequency,Weaving frequency (Hz),3.25,layer_partial.csv,667
Weaving frequency_3.3333,80.000_26.000_3.333_3.000,80.0,26.0,3.3333,3.0,60.0,7,10.3862,2.3946,Weaving frequency,Weaving frequency (Hz),3.3333,layer_partial.csv,668
Weaving frequency_3.4167,80.000_26.000_3.417_3.000,80.0,26.0,3.4167,3.0,60.0,7,10.3915,2.376,Weaving frequency,Weaving frequency (Hz),3.4167,layer_partial.csv,669
Weaving frequency_3.5,80.000_26.000_3.500_3.000,80.0,26.0,3.5,3.0,60.0,7,10.3744,2.3498,Weaving frequency,Weaving frequency (Hz),3.5,layer_partial.csv,670
Weaving frequency_3.5833,80.000_26.000_3.583_3.000,80.0,26.0,3.5833,3.0,60.0,7,10.3979,2.3342,Weaving frequency,Weaving frequency (Hz),3.5833,layer_partial.csv,671
Weaving frequency_3.6667,80.000_26.000_3.667_3.000,80.0,26.0,3.6667,3.0,60.0,7,10.3932,2.3065,Weaving frequency,Weaving frequency (Hz),3.6667,layer_partial.csv,672
Weaving frequency_3.75,80.000_26.000_3.750_3.000,80.0,26.0,3.75,3.0,60.0,7,10.3956,2.3026,Weaving frequency,Weaving frequency (Hz),3.75,layer_partial.csv,673
Weaving frequency_3.8333,80.000_26.000_3.833_3.000,80.0,26.0,3.8333,3.0,60.0,7,10.3959,2.2985,Weaving frequency,Weaving frequency (Hz),3.8333,layer_partial.csv,674
Weaving frequency_3.9167,80.000_26.000_3.917_3.000,80.0,26.0,3.9167,3.0,60.0,7,10.4092,2.2811,Weaving frequency,Weaving frequency (Hz),3.9167,layer_partial.csv,675
Weaving frequency_4.0,80.000_26.000_4.000_3.000,80.0,26.0,4.0,3.0,60.0,7,10.3918,2.2648,Weaving frequency,Weaving frequency (Hz),4.0,layer_partial.csv,676
Weaving frequency_2.0,80.000_26.000_2.000_3.000,80.0,26.0,2.0,3.0,60.0,8,10.2375,2.5931,Weaving frequency,Weaving frequency (Hz),2.0,layer_partial.csv,677
Weaving frequency_2.0833,80.000_26.000_2.083_3.000,80.0,26.0,2.0833,3.0,60.0,8,10.2565,2.5791,Weaving frequency,Weaving frequency (Hz),2.0833,layer_partial.csv,678
Weaving frequency_2.1667,80.000_26.000_2.167_3.000,80.0,26.0,2.1667,3.0,60.0,8,10.2977,2.5724,Weaving frequency,Weaving frequency (Hz),2.1667,layer_partial.csv,679
Weaving frequency_2.25,80.000_26.000_2.250_3.000,80.0,26.0,2.25,3.0,60.0,8,10.3014,2.5597,Weaving frequency,Weaving frequency (Hz),2.25,layer_partial.csv,680
Weaving frequency_2.3333,80.000_26.000_2.333_3.000,80.0,26.0,2.3333,3.0,60.0,8,10.326,2.5413,Weaving frequency,Weaving frequency (Hz),2.3333,layer_partial.csv,681
Weaving frequency_2.4167,80.000_26.000_2.417_3.000,80.0,26.0,2.4167,3.0,60.0,8,10.3289,2.5265,Weaving frequency,Weaving frequency (Hz),2.4167,layer_partial.csv,682
Weaving frequency_2.5,80.000_26.000_2.500_3.000,80.0,26.0,2.5,3.0,60.0,8,10.33,2.5083,Weaving frequency,Weaving frequency (Hz),2.5,layer_partial.csv,683
Weaving frequency_2.5833,80.000_26.000_2.583_3.000,80.0,26.0,2.5833,3.0,60.0,8,10.3675,2.5148,Weaving frequency,Weaving frequency (Hz),2.5833,layer_partial.csv,684
Weaving frequency_2.6667,80.000_26.000_2.667_3.000,80.0,26.0,2.6667,3.0,60.0,8,10.3693,2.4871,Weaving frequency,Weaving frequency (Hz),2.6667,layer_partial.csv,685
Weaving frequency_2.75,80.000_26.000_2.750_3.000,80.0,26.0,2.75,3.0,60.0,8,10.3518,2.4707,Weaving frequency,Weaving frequency (Hz),2.75,layer_partial.csv,686
Weaving frequency_2.8333,80.000_26.000_2.833_3.000,80.0,26.0,2.8333,3.0,60.0,8,10.3857,2.4596,Weaving frequency,Weaving frequency (Hz),2.8333,layer_partial.csv,687
Weaving frequency_2.9167,80.000_26.000_2.917_3.000,80.0,26.0,2.9167,3.0,60.0,8,10.3978,2.4345,Weaving frequency,Weaving frequency (Hz),2.9167,layer_partial.csv,688
Weaving frequency_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,8,10.404,2.4205,Weaving frequency,Weaving frequency (Hz),3.0,layer_partial.csv,689
Weaving frequency_3.0833,80.000_26.000_3.083_3.000,80.0,26.0,3.0833,3.0,60.0,8,10.4047,2.4102,Weaving frequency,Weaving frequency (Hz),3.0833,layer_partial.csv,690
Weaving frequency_3.1667,80.000_26.000_3.167_3.000,80.0,26.0,3.1667,3.0,60.0,8,10.4004,2.3937,Weaving frequency,Weaving frequency (Hz),3.1667,layer_partial.csv,691
Weaving frequency_3.25,80.000_26.000_3.250_3.000,80.0,26.0,3.25,3.0,60.0,8,10.4068,2.3806,Weaving frequency,Weaving frequency (Hz),3.25,layer_partial.csv,692
Weaving frequency_3.3333,80.000_26.000_3.333_3.000,80.0,26.0,3.3333,3.0,60.0,8,10.406,2.3649,Weaving frequency,Weaving frequency (Hz),3.3333,layer_partial.csv,693
Weaving frequency_3.4167,80.000_26.000_3.417_3.000,80.0,26.0,3.4167,3.0,60.0,8,10.3976,2.3495,Weaving frequency,Weaving frequency (Hz),3.4167,layer_partial.csv,694
Weaving frequency_3.5,80.000_26.000_3.500_3.000,80.0,26.0,3.5,3.0,60.0,8,10.4084,2.3351,Weaving frequency,Weaving frequency (Hz),3.5,layer_partial.csv,695
Weaving frequency_3.5833,80.000_26.000_3.583_3.000,80.0,26.0,3.5833,3.0,60.0,8,10.4186,2.3141,Weaving frequency,Weaving frequency (Hz),3.5833,layer_partial.csv,696
Weaving frequency_3.6667,80.000_26.000_3.667_3.000,80.0,26.0,3.6667,3.0,60.0,8,10.4146,2.3176,Weaving frequency,Weaving frequency (Hz),3.6667,layer_partial.csv,697
Weaving frequency_3.75,80.000_26.000_3.750_3.000,80.0,26.0,3.75,3.0,60.0,8,10.4117,2.2949,Weaving frequency,Weaving frequency (Hz),3.75,layer_partial.csv,698
Weaving frequency_3.8333,80.000_26.000_3.833_3.000,80.0,26.0,3.8333,3.0,60.0,8,10.4132,2.2824,Weaving frequency,Weaving frequency (Hz),3.8333,layer_partial.csv,699
Weaving frequency_3.9167,80.000_26.000_3.917_3.000,80.0,26.0,3.9167,3.0,60.0,8,10.435,2.2677,Weaving frequency,Weaving frequency (Hz),3.9167,layer_partial.csv,700
Weaving frequency_4.0,80.000_26.000_4.000_3.000,80.0,26.0,4.0,3.0,60.0,8,10.4244,2.2445,Weaving frequency,Weaving frequency (Hz),4.0,layer_partial.csv,701
Weaving frequency_2.0,80.000_26.000_2.000_3.000,80.0,26.0,2.0,3.0,60.0,9,10.2719,2.583,Weaving frequency,Weaving frequency (Hz),2.0,layer_partial.csv,702
Weaving frequency_2.0833,80.000_26.000_2.083_3.000,80.0,26.0,2.0833,3.0,60.0,9,10.2949,2.5595,Weaving frequency,Weaving frequency (Hz),2.0833,layer_partial.csv,703
Weaving frequency_2.1667,80.000_26.000_2.167_3.000,80.0,26.0,2.1667,3.0,60.0,9,10.317,2.5434,Weaving frequency,Weaving frequency (Hz),2.1667,layer_partial.csv,704
Weaving frequency_2.25,80.000_26.000_2.250_3.000,80.0,26.0,2.25,3.0,60.0,9,10.3299,2.5429,Weaving frequency,Weaving frequency (Hz),2.25,layer_partial.csv,705
Weaving frequency_2.3333,80.000_26.000_2.333_3.000,80.0,26.0,2.3333,3.0,60.0,9,10.3559,2.5188,Weaving frequency,Weaving frequency (Hz),2.3333,layer_partial.csv,706
Weaving frequency_2.4167,80.000_26.000_2.417_3.000,80.0,26.0,2.4167,3.0,60.0,9,10.3782,2.5103,Weaving frequency,Weaving frequency (Hz),2.4167,layer_partial.csv,707
Weaving frequency_2.5,80.000_26.000_2.500_3.000,80.0,26.0,2.5,3.0,60.0,9,10.38,2.4955,Weaving frequency,Weaving frequency (Hz),2.5,layer_partial.csv,708
Weaving frequency_2.5833,80.000_26.000_2.583_3.000,80.0,26.0,2.5833,3.0,60.0,9,10.3832,2.4745,Weaving frequency,Weaving frequency (Hz),2.5833,layer_partial.csv,709
Weaving frequency_2.6667,80.000_26.000_2.667_3.000,80.0,26.0,2.6667,3.0,60.0,9,10.4079,2.4638,Weaving frequency,Weaving frequency (Hz),2.6667,layer_partial.csv,710
Weaving frequency_2.75,80.000_26.000_2.750_3.000,80.0,26.0,2.75,3.0,60.0,9,10.3965,2.4475,Weaving frequency,Weaving frequency (Hz),2.75,layer_partial.csv,711
Weaving frequency_2.8333,80.000_26.000_2.833_3.000,80.0,26.0,2.8333,3.0,60.0,9,10.4188,2.4336,Weaving frequency,Weaving frequency (Hz),2.8333,layer_partial.csv,712
Weaving frequency_2.9167,80.000_26.000_2.917_3.000,80.0,26.0,2.9167,3.0,60.0,9,10.4307,2.4192,Weaving frequency,Weaving frequency (Hz),2.9167,layer_partial.csv,713
Weaving frequency_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,9,10.416,2.4006,Weaving frequency,Weaving frequency (Hz),3.0,layer_partial.csv,714
Weaving frequency_3.0833,80.000_26.000_3.083_3.000,80.0,26.0,3.0833,3.0,60.0,9,10.4298,2.3907,Weaving frequency,Weaving frequency (Hz),3.0833,layer_partial.csv,715
Weaving frequency_3.1667,80.000_26.000_3.167_3.000,80.0,26.0,3.1667,3.0,60.0,9,10.4345,2.3857,Weaving frequency,Weaving frequency (Hz),3.1667,layer_partial.csv,716
Weaving frequency_3.25,80.000_26.000_3.250_3.000,80.0,26.0,3.25,3.0,60.0,9,10.4318,2.3588,Weaving frequency,Weaving frequency (Hz),3.25,layer_partial.csv,717
Weaving frequency_3.3333,80.000_26.000_3.333_3.000,80.0,26.0,3.3333,3.0,60.0,9,10.4403,2.3372,Weaving frequency,Weaving frequency (Hz),3.3333,layer_partial.csv,718
Weaving frequency_3.4167,80.000_26.000_3.417_3.000,80.0,26.0,3.4167,3.0,60.0,9,10.4573,2.3278,Weaving frequency,Weaving frequency (Hz),3.4167,layer_partial.csv,719
Weaving frequency_3.5,80.000_26.000_3.500_3.000,80.0,26.0,3.5,3.0,60.0,9,10.4596,2.3155,Weaving frequency,Weaving frequency (Hz),3.5,layer_partial.csv,720
Weaving frequency_3.5833,80.000_26.000_3.583_3.000,80.0,26.0,3.5833,3.0,60.0,9,10.4512,2.2961,Weaving frequency,Weaving frequency (Hz),3.5833,layer_partial.csv,721
Weaving frequency_3.6667,80.000_26.000_3.667_3.000,80.0,26.0,3.6667,3.0,60.0,9,10.4543,2.2802,Weaving frequency,Weaving frequency (Hz),3.6667,layer_partial.csv,722
Weaving frequency_3.75,80.000_26.000_3.750_3.000,80.0,26.0,3.75,3.0,60.0,9,10.4756,2.2861,Weaving frequency,Weaving frequency (Hz),3.75,layer_partial.csv,723
Weaving frequency_3.8333,80.000_26.000_3.833_3.000,80.0,26.0,3.8333,3.0,60.0,9,10.4744,2.2503,Weaving frequency,Weaving frequency (Hz),3.8333,layer_partial.csv,724
Weaving frequency_3.9167,80.000_26.000_3.917_3.000,80.0,26.0,3.9167,3.0,60.0,9,10.4614,2.2435,Weaving frequency,Weaving frequency (Hz),3.9167,layer_partial.csv,725
Weaving frequency_4.0,80.000_26.000_4.000_3.000,80.0,26.0,4.0,3.0,60.0,9,10.4688,2.228,Weaving frequency,Weaving frequency (Hz),4.0,layer_partial.csv,726
Weaving frequency_2.0,80.000_26.000_2.000_3.000,80.0,26.0,2.0,3.0,60.0,10,10.3098,2.5559,Weaving frequency,Weaving frequency (Hz),2.0,layer_partial.csv,727
Weaving frequency_2.0833,80.000_26.000_2.083_3.000,80.0,26.0,2.0833,3.0,60.0,10,10.3417,2.5384,Weaving frequency,Weaving frequency (Hz),2.0833,layer_partial.csv,728
Weaving frequency_2.1667,80.000_26.000_2.167_3.000,80.0,26.0,2.1667,3.0,60.0,10,10.351,2.5378,Weaving frequency,Weaving frequency (Hz),2.1667,layer_partial.csv,729
Weaving frequency_2.25,80.000_26.000_2.250_3.000,80.0,26.0,2.25,3.0,60.0,10,10.3669,2.519,Weaving frequency,Weaving frequency (Hz),2.25,layer_partial.csv,730
Weaving frequency_2.3333,80.000_26.000_2.333_3.000,80.0,26.0,2.3333,3.0,60.0,10,10.3811,2.5029,Weaving frequency,Weaving frequency (Hz),2.3333,layer_partial.csv,731
Weaving frequency_2.4167,80.000_26.000_2.417_3.000,80.0,26.0,2.4167,3.0,60.0,10,10.3974,2.4976,Weaving frequency,Weaving frequency (Hz),2.4167,layer_partial.csv,732
Weaving frequency_2.5,80.000_26.000_2.500_3.000,80.0,26.0,2.5,3.0,60.0,10,10.4164,2.4671,Weaving frequency,Weaving frequency (Hz),2.5,layer_partial.csv,733
Weaving frequency_2.5833,80.000_26.000_2.583_3.000,80.0,26.0,2.5833,3.0,60.0,10,10.414,2.4669,Weaving frequency,Weaving frequency (Hz),2.5833,layer_partial.csv,734
Weaving frequency_2.6667,80.000_26.000_2.667_3.000,80.0,26.0,2.6667,3.0,60.0,10,10.4404,2.4587,Weaving frequency,Weaving frequency (Hz),2.6667,layer_partial.csv,735
Weaving frequency_2.75,80.000_26.000_2.750_3.000,80.0,26.0,2.75,3.0,60.0,10,10.4335,2.4373,Weaving frequency,Weaving frequency (Hz),2.75,layer_partial.csv,736
Weaving frequency_2.8333,80.000_26.000_2.833_3.000,80.0,26.0,2.8333,3.0,60.0,10,10.4297,2.4337,Weaving frequency,Weaving frequency (Hz),2.8333,layer_partial.csv,737
Weaving frequency_2.9167,80.000_26.000_2.917_3.000,80.0,26.0,2.9167,3.0,60.0,10,10.4527,2.4024,Weaving frequency,Weaving frequency (Hz),2.9167,layer_partial.csv,738
Weaving frequency_3.0,80.000_26.000_3.000_3.000,80.0,26.0,3.0,3.0,60.0,10,10.4587,2.3875,Weaving frequency,Weaving frequency (Hz),3.0,layer_partial.csv,739
Weaving frequency_3.0833,80.000_26.000_3.083_3.000,80.0,26.0,3.0833,3.0,60.0,10,10.4524,2.3665,Weaving frequency,Weaving frequency (Hz),3.0833,layer_partial.csv,740
Weaving frequency_3.1667,80.000_26.000_3.167_3.000,80.0,26.0,3.1667,3.0,60.0,10,10.4599,2.365,Weaving frequency,Weaving frequency (Hz),3.1667,layer_partial.csv,741
Weaving frequency_3.25,80.000_26.000_3.250_3.000,80.0,26.0,3.25,3.0,60.0,10,10.4739,2.3511,Weaving frequency,Weaving frequency (Hz),3.25,layer_partial.csv,742
Weaving frequency_3.3333,80.000_26.000_3.333_3.000,80.0,26.0,3.3333,3.0,60.0,10,10.4924,2.3189,Weaving frequency,Weaving frequency (Hz),3.3333,layer_partial.csv,743
Weaving frequency_3.4167,80.000_26.000_3.417_3.000,80.0,26.0,3.4167,3.0,60.0,10,10.4805,2.3245,Weaving frequency,Weaving frequency (Hz),3.4167,layer_partial.csv,744
Weaving frequency_3.5,80.000_26.000_3.500_3.000,80.0,26.0,3.5,3.0,60.0,10,10.4816,2.2904,Weaving frequency,Weaving frequency (Hz),3.5,layer_partial.csv,745
Weaving frequency_3.5833,80.000_26.000_3.583_3.000,80.0,26.0,3.5833,3.0,60.0,10,10.4975,2.2774,Weaving frequency,Weaving frequency (Hz),3.5833,layer_partial.csv,746
Weaving frequency_3.6667,80.000_26.000_3.667_3.000,80.0,26.0,3.6667,3.0,60.0,10,10.4916,2.2608,Weaving frequency,Weaving frequency (Hz),3.6667,layer_partial.csv,747
Weaving frequency_3.75,80.000_26.000_3.750_3.000,80.0,26.0,3.75,3.0,60.0,10,10.4862,2.2453,Weaving frequency,Weaving frequency (Hz),3.75,layer_partial.csv,748
Weaving frequency_3.8333,80.000_26.000_3.833_3.000,80.0,26.0,3.8333,3.0,60.0,10,10.5061,2.2419,Weaving frequency,Weaving frequency (Hz),3.8333,layer_partial.csv,749
Weaving frequency_3.9167,80.000_26.000_3.917_3.000,80.0,26.0,3.9167,3.0,60.0,10,10.5006,2.2188,Weaving frequency,Weaving frequency (Hz),3.9167,layer_partial.csv,750
Weaving frequency_4.0,80.000_26.000_4.000_3.000,80.0,26.0,4.0,3.0,60.0,10,10.4995,2.1917,Weaving frequency,Weaving frequency (Hz),4.0,layer_partial.csv,751
Weaving amplitude_1.0,80.000_26.000_3.000_1.000,80.0,26.0,3.0,1.0,60.0,1,6.2184,3.5546,Weaving amplitude,Weaving amplitude (mm),1.0,layer_partial.csv,752
Weaving amplitude_1.1249,80.000_26.000_3.000_1.125,80.0,26.0,3.0,1.1249,60.0,1,6.5,3.3948,Weaving amplitude,Weaving amplitude (mm),1.1249,layer_partial.csv,753
Weaving amplitude_1.2501,80.000_26.000_3.000_1.250,80.0,26.0,3.0,1.2501,60.0,1,6.8917,3.2166,Weaving amplitude,Weaving amplitude (mm),1.2501,layer_partial.csv,754
Weaving amplitude_1.375,80.000_26.000_3.000_1.375,80.0,26.0,3.0,1.375,60.0,1,7.0781,3.1085,Weaving amplitude,Weaving amplitude (mm),1.375,layer_partial.csv,755
Weaving amplitude_1.4999,80.000_26.000_3.000_1.500,80.0,26.0,3.0,1.4999,60.0,1,7.4019,3.0154,Weaving amplitude,Weaving amplitude (mm),1.4999,layer_partial.csv,756
Weaving amplitude_1.6251,80.000_26.000_3.000_1.625,80.0,26.0,3.0,1.6251,60.0,1,7.8041,2.8703,Weaving amplitude,Weaving amplitude (mm),1.6251,layer_partial.csv,757
Weaving amplitude_1.75,80.000_26.000_3.000_1.750,80.0,26.0,3.0,1.75,60.0,1,8.1242,2.7997,Weaving amplitude,Weaving amplitude (mm),1.75,layer_partial.csv,758
